Node_ID,Node_Name,Arbol_1,Arbol_2,Arbol_3,Arbol_4,Arbol_5,Arbol_6,Arbol_7,Arbol_8
3615759,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Philippines^Cavite,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Philippines,Cavite,,,
3615830,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Podlaskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Podlaskie,,,
3615603,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Korea^Taejon-jikhalsi,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Korea,Taejon-jikhalsi,,,
525271,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Sefton,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Sefton,,,
3615161,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Czech Republic^Moravskoslezsky kraj,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Czech Republic,Moravskoslezsky kraj,,,
3615946,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Lipetsk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Lipetsk,,,
3615940,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Komi,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Komi,,,
3615276,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Finland^Oulu,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Finland,Oulu,,,
3616108,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Samut Sakhon,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Samut Sakhon,,,
3616153,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Erzurum,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Erzurum,,,
3616184,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Usak,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Usak,,,
3615458,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Israel^Yerushalayim,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Israel,Yerushalayim,,,
3615941,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Kostroma,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Kostroma,,,
3615292,Lotame Data Selling Network - Location Hierarchy^Countries^EU^France^Limousin,Lotame Data Selling Network - Location Hierarchy,Countries,EU,France,Limousin,,,
3615426,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Kepulauan Riau,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Kepulauan Riau,,,
3616140,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Bilecik,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Bilecik,,,
3615415,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Sumatera Barat,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Sumatera Barat,,,
525149,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Carrickfergus,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Carrickfergus,,,
3616197,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Karaman,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Karaman,,,
3615885,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Dolj,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Dolj,,,
3614996,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Bulgaria^Grad Sofiya,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Bulgaria,Grad Sofiya,,,
3616192,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Nigde,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Nigde,,,
3615666,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Malaysia^Negeri Sembilan,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Malaysia,Negeri Sembilan,,,
3615925,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Dagestan,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Dagestan,,,
3615955,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Novgorod,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Novgorod,,,
3616072,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Lampang,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Lampang,,,
3616014,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Sweden^Orebro Lan,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Sweden,Orebro Lan,,,
3615734,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Panama^Veraguas,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Panama,Veraguas,,,
525147,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Antrim,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Antrim,,,
3616115,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Phuket,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Phuket,,,
3615671,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Malaysia^Sarawak,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Malaysia,Sarawak,,,
3615886,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Galati,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Galati,,,
3615047,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Piaui,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Piaui,,,
3616319,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Vietnam^Da Nang,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Vietnam,Da Nang,,,
3616227,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ukraine^Krym,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ukraine,Krym,,,
3615451,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Wexford,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Wexford,,,
3615637,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Colima,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Colima,,,
3616155,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Giresun,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Giresun,,,
525339,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Knowsley,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Knowsley,,,
3615944,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Kursk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Kursk,,,
3614969,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Australia^Australian Capital Territory,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Australia,Australian Capital Territory,,,
525332,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Merthyr Tydfil,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Merthyr Tydfil,,,
3615960,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Penza,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Penza,,,
3615102,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Chile^Region Metropolitana,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Chile,Region Metropolitana,,,
3614942,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Argentina^Distrito Federal,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Argentina,Distrito Federal,,,
3616047,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Slovakia^Bratislava,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Slovakia,Bratislava,,,
3615682,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Netherlands^Limburg,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Netherlands,Limburg,,,
525303,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Torfaen,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Torfaen,,,
3615939,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Kirov,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Kirov,,,
3615512,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Iran^Esfahan,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Iran,Esfahan,,,
3615058,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Tocantins,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Tocantins,,,
3616015,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Sweden^Ostergotlands Lan,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Sweden,Ostergotlands Lan,,,
3615894,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Mures,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Mures,,,
525325,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Gwynedd,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Gwynedd,,,
525204,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Stirling,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Stirling,,,
3615181,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Germany^Thuringen,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Germany,Thuringen,,,
3615620,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Morocco^Chaouia-Ouardigha,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Morocco,Chaouia-Ouardigha,,,
3614982,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Belgium^Hainaut,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Belgium,Hainaut,,,
3615783,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Philippines^Cebu City,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Philippines,Cebu City,,,
525287,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^East Lothian,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,East Lothian,,,
525342,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Ards,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Ards,,,
3615082,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Schwyz,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Schwyz,,,
3615149,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Costa Rica^Heredia,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Costa Rica,Heredia,,,
3615844,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Portugal^Faro,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Portugal,Faro,,,
3616161,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Kastamonu,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Kastamonu,,,
3615085,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Ticino,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Ticino,,,
3615877,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Brasov,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Brasov,,,
3615178,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Germany^Mecklenburg-Vorpommern,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Germany,Mecklenburg-Vorpommern,,,
3615909,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Giurgiu,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Giurgiu,,,
3615945,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Leningrad,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Leningrad,,,
3615089,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Zug,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Zug,,,
3614967,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Austria^Vorarlberg,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Austria,Vorarlberg,,,
3615873,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Bihor,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Bihor,,,
3616173,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Ordu,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Ordu,,,
3615833,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Swietokrzyskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Swietokrzyskie,,,
3616150,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Edirne,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Edirne,,,
3616185,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Van,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Van,,,
3615920,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Bryansk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Bryansk,,,
3615071,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Fribourg,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Fribourg,,,
3616276,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Vietnam^Hai Phong,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Vietnam,Hai Phong,,,
3615263,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Spain^Asturias,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Spain,Asturias,,,
3615668,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Malaysia^Perak,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Malaysia,Perak,,,
3615663,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Malaysia^Kedah,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Malaysia,Kedah,,,
3615449,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Waterford,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Waterford,,,
3615924,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Chuvashia,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Chuvashia,,,
3615163,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Czech Republic^Plzensky kraj,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Czech Republic,Plzensky kraj,,,
3616172,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Nevsehir,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Nevsehir,,,
3615816,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Pakistan^North-West Frontier,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Pakistan,North-West Frontier,,,
3615983,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Vladimir,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Vladimir,,,
3615632,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Baja California Sur,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Baja California Sur,,,
3615903,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Timis,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Timis,,,
3616211,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Yalova,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Yalova,,,
525311,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Aberdeenshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Aberdeenshire,,,
3616143,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Bolu,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Bolu,,,
3615901,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Suceava,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Suceava,,,
3615146,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Costa Rica^Alajuela,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Costa Rica,Alajuela,,,
3615069,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Switzerland^Basel-Stadt,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Switzerland,Basel-Stadt,,,
3615689,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Netherlands^Flevoland,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Netherlands,Flevoland,,,
3615834,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Warminsko-Mazurskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Warminsko-Mazurskie,,,
3616247,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Uruguay^Montevideo,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Uruguay,Montevideo,,,
3615928,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Ivanovo,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Ivanovo,,,
3616061,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^El Salvador^San Miguel,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,El Salvador,San Miguel,,,
3615850,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Portugal^Porto,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Portugal,Porto,,,
3615952,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Murmansk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Murmansk,,,
3615490,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^India^Jharkhand,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,India,Jharkhand,,,
3615964,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Ryazan,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Ryazan,,,
3615824,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Poland^Lubelskie,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Poland,Lubelskie,,,
3616026,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Slovenia^Bohinj Commune,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Slovenia,Bohinj Commune,,,
3615930,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Kaliningrad,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Kaliningrad,,,
525281,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Renfrewshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Renfrewshire,,,
3615914,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Altaisky krai,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Altaisky krai,,,
3615991,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Krasnoyarskiy Kray,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Krasnoyarskiy Kray,,,
3615441,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Louth,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Louth,,,
3615934,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Karelia,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Karelia,,,
3616166,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Kutahya,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Kutahya,,,
3615243,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Egypt^Al Iskandariyah,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Egypt,Al Iskandariyah,,,
3615491,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^India^Uttarakhand,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,India,Uttarakhand,,,
3616178,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Sivas,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Sivas,,,
3616191,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Mardin,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Mardin,,,
525323,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Conwy,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Conwy,,,
3616147,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Corum,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Corum,,,
3615938,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Khanty-Mansiy,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Khanty-Mansiy,,,
525324,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Pembrokeshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Pembrokeshire,,,
3615594,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Korea^Pusan-jikhalsi,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Korea,Pusan-jikhalsi,,,
3615916,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Arkhangel'sk,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Arkhangel'sk,,,
3615891,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Romania^Iasi,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Romania,Iasi,,,
3615646,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Morelos,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Morelos,,,
3615599,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Korea^Taegu-jikhalsi,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Korea,Taegu-jikhalsi,,,
3616151,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Elazig,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Elazig,,,
3615169,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Germany^Bremen,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Germany,Bremen,,,
3615406,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Yogyakarta,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Yogyakarta,,,
3615745,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Peru^Lima,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Peru,Lima,,,
3615228,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Ecuador^Guayas,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Ecuador,Guayas,,,
3615722,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^New Zealand^Wellington,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,New Zealand,Wellington,,,
3615443,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Meath,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Meath,,,
3615410,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Indonesia^Kalimantan Timur,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Indonesia,Kalimantan Timur,,,
3615919,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Russia^Belgorod,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Russia,Belgorod,,,
3614991,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Belgium^Vlaams-Brabant,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Belgium,Vlaams-Brabant,,,
3616133,Lotame Data Selling Network - Location Hierarchy^Countries^MENA^Turkey^Afyonkarahisar,Lotame Data Selling Network - Location Hierarchy,Countries,MENA,Turkey,Afyonkarahisar,,,
3616125,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Udon Thani,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Udon Thani,,,
3616336,Lotame Data Selling Network - Location Hierarchy^Countries^South Africa^Eastern Cape,Lotame Data Selling Network - Location Hierarchy,Countries,South Africa,Eastern Cape,,,,
3616082,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Thailand^Khon Kaen,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Thailand,Khon Kaen,,,
3615266,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Spain^Aragon,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Spain,Aragon,,,
3615122,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Colombia^Antioquia,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Colombia,Antioquia,,,
3615044,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Brazil^Para,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Brazil,Para,,,
525247,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^West Dunbartonshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,West Dunbartonshire,,,
525144,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Denbighshire,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Denbighshire,,,
525337,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Trafford,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Trafford,,,
3615439,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Limerick,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Limerick,,,
525259,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Darlington,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Darlington,,,
3615433,Lotame Data Selling Network - Location Hierarchy^Countries^EU^Ireland^Galway,Lotame Data Selling Network - Location Hierarchy,Countries,EU,Ireland,Galway,,,
525135,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^North Down,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,North Down,,,
3615711,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^New Zealand^Canterbury,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,New Zealand,Canterbury,,,
525319,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Powys,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Powys,,,
3615630,Lotame Data Selling Network - Location Hierarchy^Countries^LATAM^Mexico^Aguascalientes,Lotame Data Selling Network - Location Hierarchy,Countries,LATAM,Mexico,Aguascalientes,,,
3615611,Lotame Data Selling Network - Location Hierarchy^Countries^APAC^Sri Lanka^Western,Lotame Data Selling Network - Location Hierarchy,Countries,APAC,Sri Lanka,Western,,,
525248,"Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Vale of Glamorgan, The",Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,"Vale of Glamorgan, The",,,
525296,Lotame Data Selling Network - Location Hierarchy^Countries^Europe^United Kingdom^Salford,Lotame Data Selling Network - Location Hierarchy,Countries,Europe,United Kingdom,Salford,,,
